Subject,Session/Partition,Localizer,EVEN_S-N
189_FED_20150916a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/189_FED_20150916a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/189_FED_20150916a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
191_KAN_prodsemphon_03_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/191_KAN_prodsemphon_03_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/191_KAN_prodsemphon_03_PL2017/firstlevel_langlocSN/con_0012.nii
192_KAN_prodsemphon_04_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/192_KAN_prodsemphon_04_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/192_KAN_prodsemphon_04_PL2017/firstlevel_langlocSN/con_0012.nii
193_KAN_SpLoc_03_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/193_KAN_SpLoc_03_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/193_KAN_SpLoc_03_PL2017/firstlevel_langlocSN/con_0012.nii
194_KAN_RHnonlit_04_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/194_KAN_RHnonlit_04_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/194_KAN_RHnonlit_04_PL2017/firstlevel_langlocSN/con_0012.nii
195_KAN_parametric_18_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/195_KAN_parametric_18_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/195_KAN_parametric_18_PL2017/firstlevel_langlocSN/con_0012.nii
196_KAN_parametric_19_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/196_KAN_parametric_19_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/196_KAN_parametric_19_PL2017/firstlevel_langlocSN/con_0012.nii
197_KAN_RHnonlit_07_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/197_KAN_RHnonlit_07_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/197_KAN_RHnonlit_07_PL2017/firstlevel_langlocSN/con_0012.nii
198_KAN_RHnonlit_08_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/198_KAN_RHnonlit_08_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/198_KAN_RHnonlit_08_PL2017/firstlevel_langlocSN/con_0012.nii
199_KAN_parametric_20_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/199_KAN_parametric_20_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/199_KAN_parametric_20_PL2017/firstlevel_langlocSN/con_0012.nii
200_KAN_parametric_21_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/200_KAN_parametric_21_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/200_KAN_parametric_21_PL2017/firstlevel_langlocSN/con_0012.nii
201_KAN_RHnonlit_11_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/201_KAN_RHnonlit_11_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/201_KAN_RHnonlit_11_PL2017/firstlevel_langlocSN/con_0012.nii
202_KAN_evDB_20131204_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/202_KAN_evDB_20131204_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/202_KAN_evDB_20131204_PL2017/firstlevel_langlocSN/con_0012.nii
203_KAN_SpLoc_04_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/203_KAN_SpLoc_04_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/203_KAN_SpLoc_04_PL2017/firstlevel_langlocSN/con_0012.nii
204_KAN_prodsemphon_06_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/204_KAN_prodsemphon_06_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/204_KAN_prodsemphon_06_PL2017/firstlevel_langlocSN/con_0012.nii
205_KAN_evDB_20131216_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/205_KAN_evDB_20131216_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/205_KAN_evDB_20131216_PL2017/firstlevel_langlocSN/con_0012.nii
206_POLY07_20160425_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/206_POLY07_20160425_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/206_POLY07_20160425_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
206_KAN_evDB_20131218a_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/206_KAN_evDB_20131218a_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/206_KAN_evDB_20131218a_PL2017/firstlevel_langlocSN/con_0012.nii
207_KAN_evDB_20140113a_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/207_KAN_evDB_20140113a_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/207_KAN_evDB_20140113a_PL2017/firstlevel_langlocSN/con_0012.nii
208_KAN_EvDB_20150224a_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/208_KAN_EvDB_20150224a_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/208_KAN_EvDB_20150224a_PL2017/firstlevel_langlocSN/con_0012.nii
208_KAN_evDB_20140121a_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/208_KAN_evDB_20140121a_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/208_KAN_evDB_20140121a_PL2017/firstlevel_langlocSN/con_0012.nii
209_KAN_evDB_20140224_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/209_KAN_evDB_20140224_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/209_KAN_evDB_20140224_PL2017/firstlevel_langlocSN/con_0012.nii
210_KAN_EvDB_20150223d_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/210_KAN_EvDB_20150223d_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/210_KAN_EvDB_20150223d_PL2017/firstlevel_langlocSN/con_0012.nii
210_KAN_evDB_20140303a_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/210_KAN_evDB_20140303a_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/210_KAN_evDB_20140303a_PL2017/firstlevel_langlocSN/con_0012.nii
211_KAN_evDB_20140303b_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/211_KAN_evDB_20140303b_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/211_KAN_evDB_20140303b_PL2017/firstlevel_langlocSN/con_0012.nii
211_KAN_EvDB_20150217b_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/211_KAN_EvDB_20150217b_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/211_KAN_EvDB_20150217b_PL2017/firstlevel_langlocSN/con_0012.nii
212_KAN_evDB_20140303c_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/212_KAN_evDB_20140303c_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/212_KAN_evDB_20140303c_PL2017/firstlevel_langlocSN/con_0012.nii
213_KAN_evDB_20140310a_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/213_KAN_evDB_20140310a_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/213_KAN_evDB_20140310a_PL2017/firstlevel_langlocSN/con_0012.nii
214_KAN_evDB_20140310b_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/214_KAN_evDB_20140310b_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/214_KAN_evDB_20140310b_PL2017/firstlevel_langlocSN/con_0012.nii
215_FED_20150615d_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/215_FED_20150615d_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/215_FED_20150615d_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
215_FED_20150729a_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/215_FED_20150729a_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/215_FED_20150729a_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
215_KAN_evDB_20140724a_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/215_KAN_evDB_20140724a_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/215_KAN_evDB_20140724a_PL2017/firstlevel_langlocSN/con_0012.nii
216_KAN_SpLoc_05_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/216_KAN_SpLoc_05_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/216_KAN_SpLoc_05_PL2017/firstlevel_langlocSN/con_0012.nii
217_KAN_evDB_20140724b_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/217_KAN_evDB_20140724b_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/217_KAN_evDB_20140724b_PL2017/firstlevel_langlocSN/con_0012.nii
218_KAN_evDB_20140807a_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/218_KAN_evDB_20140807a_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/218_KAN_evDB_20140807a_PL2017/firstlevel_langlocSN/con_0012.nii
219_KAN_evDB_20140807b_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/219_KAN_evDB_20140807b_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/219_KAN_evDB_20140807b_PL2017/firstlevel_langlocSN/con_0012.nii
220_KAN_prodsemphon_07_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/220_KAN_prodsemphon_07_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/220_KAN_prodsemphon_07_PL2017/firstlevel_langlocSN/con_0012.nii
221_KAN_evDB_20140808_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/221_KAN_evDB_20140808_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/221_KAN_evDB_20140808_PL2017/firstlevel_langlocSN/con_0012.nii
222_KAN_prodsemphon_08_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/222_KAN_prodsemphon_08_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/222_KAN_prodsemphon_08_PL2017/firstlevel_langlocSN/con_0012.nii
223_KAN_evDB_20140820a_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/223_KAN_evDB_20140820a_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/223_KAN_evDB_20140820a_PL2017/firstlevel_langlocSN/con_0012.nii
224_FED_20160823b_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/224_FED_20160823b_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/224_FED_20160823b_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
224_KAN_prodsemphon_09_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/224_KAN_prodsemphon_09_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/224_KAN_prodsemphon_09_PL2017/firstlevel_langlocSN/con_0012.nii
225_KAN_evDB_20140820b_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/225_KAN_evDB_20140820b_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/225_KAN_evDB_20140820b_PL2017/firstlevel_langlocSN/con_0012.nii
226_KAN_prodsemphon_10_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/226_KAN_prodsemphon_10_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/226_KAN_prodsemphon_10_PL2017/firstlevel_langlocSN/con_0012.nii
227_KAN_evDB_20141021b_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/227_KAN_evDB_20141021b_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/227_KAN_evDB_20141021b_PL2017/firstlevel_langlocSN/con_0012.nii
228_KAN_evDB_20141028_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/228_KAN_evDB_20141028_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/228_KAN_evDB_20141028_PL2017/firstlevel_langlocSN/con_0012.nii
229_KAN_evDB_20141103c_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/229_KAN_evDB_20141103c_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/229_KAN_evDB_20141103c_PL2017/firstlevel_langlocSN/con_0012.nii
229_KAN_SpLoc_06_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/229_KAN_SpLoc_06_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/229_KAN_SpLoc_06_PL2017/firstlevel_langlocSN/con_0012.nii
230_KAN_prodsemphon_12_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/230_KAN_prodsemphon_12_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/230_KAN_prodsemphon_12_PL2017/firstlevel_langlocSN/con_0012.nii
231_KAN_prodsemphon_13_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/231_KAN_prodsemphon_13_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/231_KAN_prodsemphon_13_PL2017/firstlevel_langlocSN/con_0012.nii
232_KAN_prodsemphon_14_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/232_KAN_prodsemphon_14_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/232_KAN_prodsemphon_14_PL2017/firstlevel_langlocSN/con_0012.nii
233_KAN_evDB_20141020a_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/233_KAN_evDB_20141020a_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/233_KAN_evDB_20141020a_PL2017/firstlevel_langlocSN/con_0012.nii
234_KAN_prodsemphon_15_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/234_KAN_prodsemphon_15_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/234_KAN_prodsemphon_15_PL2017/firstlevel_langlocSN/con_0012.nii
235_KAN_prodsemphon_16_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/235_KAN_prodsemphon_16_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/235_KAN_prodsemphon_16_PL2017/firstlevel_langlocSN/con_0012.nii
236_KAN_evDB_20141021c_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/236_KAN_evDB_20141021c_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/236_KAN_evDB_20141021c_PL2017/firstlevel_langlocSN/con_0012.nii
237_KAN_evDB_20141027a_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/237_KAN_evDB_20141027a_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/237_KAN_evDB_20141027a_PL2017/firstlevel_langlocSN/con_0012.nii
238_KAN_EvDB_20150504_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/238_KAN_EvDB_20150504_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/238_KAN_EvDB_20150504_PL2017/firstlevel_langlocSN/con_0012.nii
238_KAN_evDB_20141027c_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/238_KAN_evDB_20141027c_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/238_KAN_evDB_20141027c_PL2017/firstlevel_langlocSN/con_0012.nii
239_KAN_evDB_20141027d_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/239_KAN_evDB_20141027d_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/239_KAN_evDB_20141027d_PL2017/firstlevel_langlocSN/con_0012.nii
239_KAN_evDB_20150129b_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/239_KAN_evDB_20150129b_PL2017/firstlevel_langlocSN/locT_0012_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/239_KAN_evDB_20150129b_PL2017/firstlevel_langlocSN/con_0013.nii
240_KAN_evDB_20141103a_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/240_KAN_evDB_20141103a_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/240_KAN_evDB_20141103a_PL2017/firstlevel_langlocSN/con_0012.nii
241_KAN_evDB_20141103d_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/241_KAN_evDB_20141103d_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/241_KAN_evDB_20141103d_PL2017/firstlevel_langlocSN/con_0012.nii
242_KAN_evDB_20141110a_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/242_KAN_evDB_20141110a_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/242_KAN_evDB_20141110a_PL2017/firstlevel_langlocSN/con_0012.nii
243_KAN_prodsemphon_18_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/243_KAN_prodsemphon_18_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/243_KAN_prodsemphon_18_PL2017/firstlevel_langlocSN/con_0012.nii
244_KAN_evDB_20141201a_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/244_KAN_evDB_20141201a_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/244_KAN_evDB_20141201a_PL2017/firstlevel_langlocSN/con_0012.nii
245_KAN_evDB_20141201b_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/245_KAN_evDB_20141201b_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/245_KAN_evDB_20141201b_PL2017/firstlevel_langlocSN/con_0012.nii
246_KAN_evDB_20141201c_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/246_KAN_evDB_20141201c_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/246_KAN_evDB_20141201c_PL2017/firstlevel_langlocSN/con_0012.nii
247_KAN_evDB_20141215b_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/247_KAN_evDB_20141215b_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/247_KAN_evDB_20141215b_PL2017/firstlevel_langlocSN/con_0012.nii
248_KAN_evDB_20150129a_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/248_KAN_evDB_20150129a_PL2017/firstlevel_langlocSN/locT_0012_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/248_KAN_evDB_20150129a_PL2017/firstlevel_langlocSN/con_0013.nii
248_FED_20151231c_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/248_FED_20151231c_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/248_FED_20151231c_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
249_FED_20160817b_3T1_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/249_FED_20160817b_3T1_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/249_FED_20160817b_3T1_PL2017/firstlevel_langlocSN/con_0012.nii
249_FED_20170110a_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/249_FED_20170110a_3T2_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/249_FED_20170110a_3T2_PL2017/firstlevel_langlocSN/con_0012.nii
249_KAN_EvDB_20150130_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/249_KAN_EvDB_20150130_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/249_KAN_EvDB_20150130_PL2017/firstlevel_langlocSN/con_0012.nii
250_KAN_evDB_20150205a_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/250_KAN_evDB_20150205a_PL2017/firstlevel_langlocSN/locT_0011_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/250_KAN_evDB_20150205a_PL2017/firstlevel_langlocSN/con_0012.nii
251_FED_20150828d_3T2_PL2017,1,/mindhive/evlab/u/Shared/SUBJECTS/251_FED_20150828d_3T2_PL2017/firstlevel_langlocSN/locT_0012_percentile-ROI-level0.1_f2f281a0bb9ffa54f781c09b52273cdf.img,/mindhive/evlab/u/Shared/SUBJECTS/251_FED_20150828d_3T2_PL2017/firstlevel_langlocSN/con_0013.nii
